source_image,spot_id,A sample of Background cells,A sample of B cells,A sample of Macrophages/Monocytes cells,A sample of Adipocytes cells,A sample of Dendritic cells,A sample of T cells,A sample of Granulocytes cells,A sample of NK cells,A sample of Nerves cells,A sample of Plasma cells,A sample of Smooth muscle cells,A sample of Stroma cells,A sample of Tumor cells,A sample of Vasculature/Lymphatics cells,A sample of Other cells
reg058_A_cell.tiff,cell_1582,22.426353,16.510824,18.87315,21.018269,17.210758,18.649887,19.427023,19.244352,22.77536,18.240221,18.73856,20.829245,20.718456,22.238691,24.234562
reg058_A_cell.tiff,cell_1583,21.523733,17.96959,18.482574,18.226093,18.073935,19.616842,18.551634,21.191456,21.910688,19.525328,17.06866,20.05379,21.379799,22.049173,24.563095
reg058_A_cell.tiff,cell_1584,20.779404,16.088772,18.06424,18.189995,16.159245,18.40035,17.221594,19.972939,20.633043,18.36508,15.674874,18.646969,20.704634,19.82261,23.661758
reg058_A_cell.tiff,cell_1585,22.318459,17.294575,19.519615,20.193462,17.79628,19.476732,18.94937,20.069046,22.522652,19.572859,17.140383,20.552578,21.196526,21.345304,24.432814
reg058_A_cell.tiff,cell_1586,21.35309,16.315983,17.79754,17.709024,17.04614,18.531616,17.69099,19.66926,21.131325,17.812593,16.586052,20.421389,20.686283,20.867373,23.99621
reg058_A_cell.tiff,cell_1587,25.607994,23.589455,20.987215,19.36016,23.686766,23.123802,20.945232,25.246813,22.31885,23.333038,20.008461,24.578283,25.03359,22.31768,26.260736
reg058_A_cell.tiff,cell_1588,23.860783,21.816921,19.948227,17.365875,21.432846,21.878544,19.951605,23.464668,21.687828,21.919434,18.082188,22.752747,23.446177,22.201653,25.54335
reg058_A_cell.tiff,cell_1589,23.324879,20.75364,19.313478,17.222033,20.097006,20.897163,19.084583,22.366732,21.239992,20.848106,17.516785,22.10063,22.779366,21.717628,24.783176
reg058_A_cell.tiff,cell_1590,20.688953,16.158598,17.765686,17.906458,16.493088,18.15811,17.947983,19.042992,21.376966,17.472818,16.076597,19.393131,19.803654,20.476204,23.676962
reg058_A_cell.tiff,cell_1591,21.353651,17.82353,19.542372,16.912697,18.268324,18.82833,19.586052,21.362013,22.308212,19.709747,17.12564,20.295681,21.292467,21.542408,24.837498
reg058_A_cell.tiff,cell_1592,24.625261,22.828192,20.165516,18.113409,22.555119,23.37147,20.521706,24.526,21.97819,22.25146,18.98747,23.185585,23.772251,22.005266,25.46874
reg058_A_cell.tiff,cell_1593,21.373081,14.845284,16.759851,16.4598,15.99936,17.583183,16.38007,18.863558,19.684881,17.291979,16.276749,19.452599,20.819654,18.946308,23.2843
reg058_A_cell.tiff,cell_1594,21.760164,18.082846,17.94268,16.13385,19.350168,19.675703,18.414837,21.487427,20.21273,19.25438,15.530551,19.493916,21.49623,20.097036,23.842237
reg058_A_cell.tiff,cell_1596,20.318949,15.227687,17.30661,16.947529,15.051386,17.851994,16.878202,19.462133,20.647787,17.567421,16.235128,18.840666,20.442156,20.296618,23.619066
reg058_A_cell.tiff,cell_1597,22.309832,19.530157,18.087812,16.921951,18.977291,20.148575,17.608133,21.435396,20.387629,19.768185,17.363663,21.786547,21.914522,19.829464,24.156816
reg058_A_cell.tiff,cell_1598,20.219257,13.55904,15.6311655,15.236928,15.178622,16.189976,15.760266,17.915064,18.434706,16.49382,15.021272,18.501019,19.983896,19.541342,23.214417
reg058_A_cell.tiff,cell_1599,23.004267,19.656057,19.267607,17.715942,19.823298,20.340939,18.750456,22.018816,21.152058,20.47731,17.134169,22.159206,22.600332,20.1949,24.91476
reg058_A_cell.tiff,cell_1600,19.663288,14.067593,15.342129,15.3760195,15.519345,16.43436,15.391897,17.82885,18.494211,16.30182,14.39103,18.277624,19.979256,19.726458,22.58664
reg058_A_cell.tiff,cell_1601,25.224024,22.739452,20.736235,18.99319,22.96928,22.904264,20.885185,24.34634,22.22496,22.640574,19.46287,24.1108,24.317337,21.92676,25.996628
reg058_A_cell.tiff,cell_1602,20.948502,14.610608,16.467693,16.891768,16.152954,17.389576,16.250336,19.091722,19.697548,17.310934,15.74879,18.931894,20.735985,19.152975,23.180086
reg058_A_cell.tiff,cell_1603,23.93301,21.08156,18.836657,16.969957,21.199425,21.504082,19.197023,23.13499,20.728745,20.83745,17.792828,22.820461,23.106974,20.98082,25.094158
reg058_A_cell.tiff,cell_1604,25.72271,23.37577,20.94686,19.368841,23.445536,23.410233,21.143024,24.83643,22.099586,22.97414,19.437414,24.691725,24.969814,22.006828,26.403055
reg058_A_cell.tiff,cell_1605,25.377876,22.118107,20.301622,19.060226,22.457811,22.33149,20.642939,23.83939,21.972715,21.95918,19.012926,24.057703,24.41908,21.885443,26.074034
reg058_A_cell.tiff,cell_1607,21.515303,15.456074,18.91355,17.652098,16.42375,17.899748,18.469202,19.92307,21.853657,18.759296,17.32383,19.34405,21.1858,20.093723,24.164991
reg058_A_cell.tiff,cell_1608,19.616064,14.400771,16.750973,17.3099,14.680773,16.875605,16.781368,17.85416,21.009966,16.727192,16.016062,18.574747,18.495386,19.972012,22.81513
reg058_A_cell.tiff,cell_1609,21.033707,16.255077,16.42854,14.411774,18.239319,18.790884,16.44879,20.47367,18.663094,17.820667,15.150212,19.072788,21.439053,17.9772,23.385023
reg058_A_cell.tiff,cell_1610,20.442272,14.463804,15.426077,14.265215,16.085835,17.188034,15.370022,19.029877,18.148487,16.736769,14.749288,18.792496,20.962748,17.48056,23.258873
reg058_A_cell.tiff,cell_1612,20.824255,13.896005,16.826044,16.146744,15.337462,16.839098,16.215715,18.738218,19.4621,17.15479,15.751822,18.72374,20.900782,19.227247,23.332058
reg058_A_cell.tiff,cell_1613,20.073654,15.029267,17.419449,16.12716,15.450749,17.128105,17.502798,18.684193,21.087374,17.429611,16.171028,18.662062,19.32183,19.876434,23.257278
reg058_A_cell.tiff,cell_1614,21.715647,16.554226,17.60138,16.220366,17.504324,17.935555,17.247828,19.732222,20.183342,18.467974,16.072636,19.949251,21.175285,19.51327,23.817453
reg058_A_cell.tiff,cell_1615,20.595078,15.1996355,18.088182,16.325895,15.321695,17.070284,18.193844,18.915667,21.65855,17.755571,17.047886,19.026297,19.958961,20.922878,23.871084
reg058_A_cell.tiff,cell_1616,21.526302,16.49543,17.323072,16.893984,17.444038,18.671822,17.448275,20.209785,20.047361,18.0834,16.335016,19.64219,21.55798,20.51497,24.041042
reg058_A_cell.tiff,cell_1617,21.30445,17.403908,18.348326,15.176647,17.77297,18.115633,17.932463,20.21949,19.502045,18.572466,14.675756,19.359041,20.735928,18.804497,23.719862
reg058_A_cell.tiff,cell_1618,21.119331,17.087706,18.799017,16.501175,17.77815,18.17888,17.757631,19.97438,20.217571,18.853523,15.528103,19.694752,20.630142,19.753342,23.63702
reg058_A_cell.tiff,cell_1619,19.508177,12.475996,15.557058,16.684404,14.688575,16.059315,15.726593,17.41516,20.186825,15.969897,16.329424,18.413006,19.662348,19.283026,23.10498
reg058_A_cell.tiff,cell_1620,20.262762,15.044436,18.029718,16.550423,15.547691,16.680326,17.171303,19.227076,20.709684,17.53758,15.4589405,18.40725,19.989132,19.26776,23.592554
reg058_A_cell.tiff,cell_1621,21.73076,17.48612,18.753845,15.790281,18.157797,17.955643,18.377506,20.38621,20.315727,18.756287,15.765897,20.409988,21.396545,19.383774,24.224766
reg058_A_cell.tiff,cell_1622,20.226545,15.350277,17.927822,17.26975,16.294159,17.318073,17.304855,19.421354,21.695238,17.59318,16.586601,18.991407,20.272339,20.53331,23.686256
reg058_A_cell.tiff,cell_1623,21.313698,18.46897,17.921835,17.73781,18.701328,19.77486,18.175877,21.035204,20.319471,18.865416,14.838205,20.138159,21.149239,20.614807,24.248142
reg058_A_cell.tiff,cell_1624,20.906746,16.293167,17.773636,16.884243,16.811697,18.018023,17.761219,19.994776,19.73968,17.87239,14.722026,18.97402,20.632053,19.947563,23.820383
reg058_A_cell.tiff,cell_1625,21.76973,18.047459,19.00087,16.791714,17.952303,19.059126,18.891235,20.281567,21.655403,19.560215,15.872111,20.875265,21.162165,21.754128,24.873447
reg058_A_cell.tiff,cell_1626,18.818697,13.80963,15.595873,16.828814,14.650325,16.364368,16.110025,17.896225,20.65625,16.339182,16.525852,18.820244,18.76442,20.248323,22.880787
reg058_A_cell.tiff,cell_1627,19.789133,15.107065,16.595324,16.689507,16.38002,17.6485,16.875788,19.353489,20.785185,17.309256,16.57611,19.676546,20.055504,20.017614,23.722374
reg058_A_cell.tiff,cell_1628,19.433466,14.634254,16.121395,16.531898,15.838721,17.091175,15.952358,18.838549,20.764257,16.9455,16.35721,19.120844,19.472914,19.249733,23.342304
reg058_A_cell.tiff,cell_1629,21.609505,16.742659,16.317667,16.1869,17.73168,18.53563,16.526592,20.201807,19.110403,18.192806,15.529019,19.936031,21.281473,19.260893,23.663492
reg058_A_cell.tiff,cell_1630,19.673018,12.985215,16.343029,17.865208,14.218638,16.22092,16.378672,17.12023,20.374847,16.23906,16.057302,18.538055,19.121714,20.491316,22.801434
reg058_A_cell.tiff,cell_1631,21.702703,15.716884,16.576872,17.113823,17.395153,17.742804,16.842268,19.06479,19.418526,17.166382,15.611315,19.797781,21.444366,19.58636,23.790642
reg058_A_cell.tiff,cell_1632,21.05329,16.149471,17.546034,17.563686,17.38684,18.21507,17.551928,19.734144,19.991888,17.808321,15.70309,19.216291,20.650677,19.760828,23.358871
reg058_A_cell.tiff,cell_1633,21.241308,16.360968,16.315504,16.208551,16.798517,17.885788,16.35459,19.979084,19.672039,17.95329,16.328072,20.348133,21.055098,19.27594,23.35613
reg058_A_cell.tiff,cell_1634,21.750305,15.119089,16.60663,16.981922,16.810284,17.857101,16.96163,19.262672,19.602375,17.261875,15.9405985,19.468306,20.947598,19.088682,23.608492
reg058_A_cell.tiff,cell_1635,20.370783,15.7458,17.64341,15.283735,16.039305,17.416704,17.276913,19.119757,19.586716,17.622229,15.212315,18.961391,19.69989,18.368006,23.438406
reg058_A_cell.tiff,cell_1636,21.226082,15.682661,16.970818,16.915619,16.989563,18.052439,17.317646,19.461039,19.617256,17.300735,15.787481,19.840656,20.9163,19.202219,23.917486
reg058_A_cell.tiff,cell_1637,20.276396,15.898436,17.120106,16.008602,16.300514,17.240017,16.864594,19.5413,19.560001,17.493773,15.434239,19.373487,20.315512,18.799751,23.7321
reg058_A_cell.tiff,cell_1638,21.153702,16.418314,17.157389,16.209925,17.365149,18.23453,17.176483,19.857561,19.555143,17.607788,15.543035,20.212158,21.181795,19.707476,23.668941
reg058_A_cell.tiff,cell_1639,20.711052,17.953184,18.078562,16.439589,18.065,18.777903,17.798738,20.802912,20.324205,18.57025,15.236001,19.975557,20.74907,19.077785,23.78522
reg058_A_cell.tiff,cell_1640,20.650888,15.3946,18.161957,16.095129,15.92514,16.705307,17.62454,18.899834,19.755623,17.037315,15.345663,19.966782,20.580036,18.891747,23.737272
reg058_A_cell.tiff,cell_1641,20.375387,15.874526,16.642574,16.310982,16.800041,17.689838,16.70223,19.514135,19.170317,17.070986,14.652953,19.330301,20.677755,18.95837,23.138178
reg058_A_cell.tiff,cell_1642,22.532871,18.310446,18.14707,18.67567,19.49941,19.61278,18.938753,20.641258,20.924463,18.288368,16.580992,21.375126,21.79399,19.927162,24.333952
reg058_A_cell.tiff,cell_1643,19.760088,14.039973,15.984771,16.178936,14.653743,16.562565,16.34969,17.820505,19.823181,16.587418,15.626468,18.743944,19.283098,19.337387,22.796343
reg058_A_cell.tiff,cell_1644,19.068275,14.248947,15.842721,16.216438,14.553778,16.714949,16.256865,17.71142,19.96458,16.385798,15.202705,18.614098,18.80225,19.729246,22.76953
reg058_A_cell.tiff,cell_1645,20.946869,17.3479,17.265919,18.46508,17.343437,18.528643,17.750656,19.433962,20.89549,17.143753,17.18137,20.504477,19.99834,18.921133,23.424175
reg058_A_cell.tiff,cell_1647,24.312674,22.43443,21.12558,20.887333,22.05628,22.203403,21.089458,22.814392,23.022116,21.350737,18.309341,23.565985,23.189903,22.20254,25.339615
reg058_A_cell.tiff,cell_1648,19.637928,16.35719,16.649954,16.71406,16.185612,17.525492,16.834192,19.004248,19.265139,17.229517,14.551918,19.777172,19.41114,19.826109,22.77031
reg058_A_cell.tiff,cell_1649,25.244364,23.323982,22.518978,21.91237,22.539814,22.94581,22.163868,24.160252,24.025692,22.71265,19.924513,25.06691,24.29759,23.319355,26.415087
reg058_A_cell.tiff,cell_1651,20.880356,17.937262,16.826273,20.513626,17.514778,18.515768,17.697477,19.236189,21.876324,17.278133,17.820324,21.15071,19.653713,19.119865,23.385303
reg058_A_cell.tiff,cell_1653,21.648417,19.772701,18.961159,18.307604,19.470434,19.886057,18.789925,21.382107,21.782719,19.455784,15.106669,20.994444,21.879538,20.387217,24.976334
reg058_A_cell.tiff,cell_1655,25.265657,23.21118,22.509764,21.338135,23.270176,22.836628,22.501778,24.25744,24.50808,22.34157,19.964437,24.896849,24.953844,22.636372,26.804562
reg058_A_cell.tiff,cell_1656,25.270569,22.985119,22.428968,20.395681,23.16984,22.920267,22.591316,24.740938,23.95422,22.876774,20.335192,24.684837,24.866379,22.929932,26.892145
reg058_A_cell.tiff,cell_1658,21.529947,18.700392,17.619602,16.677408,19.562695,20.03302,17.715748,21.671745,20.402983,18.568827,15.462713,19.987473,21.509037,18.39141,24.186348
reg058_A_cell.tiff,cell_1659,19.912474,14.205068,16.20595,16.026014,15.260322,17.193626,16.162617,18.63737,19.770304,16.936804,15.955136,18.154161,20.113646,19.090378,22.949022
reg058_A_cell.tiff,cell_1660,22.94781,18.527174,18.602499,20.249617,19.139524,19.97327,19.727211,20.718784,22.845253,18.259832,18.485947,22.384506,21.889273,20.787945,24.823895
reg058_A_cell.tiff,cell_1661,21.01409,17.59921,17.323412,17.245344,18.53667,18.837076,17.811985,20.204567,20.115942,17.426617,15.651462,20.001877,20.566685,19.262066,23.77327
reg058_A_cell.tiff,cell_1663,19.535677,13.932049,16.408464,16.90809,14.908118,16.93694,16.912884,18.255997,20.102377,17.054073,16.046352,18.346455,19.271347,20.263224,23.009792
reg058_A_cell.tiff,cell_1664,20.451006,17.502213,16.758224,16.150595,18.37307,18.98626,16.800133,20.434986,19.38036,17.428993,14.780745,19.719057,20.41095,18.558441,23.081436
reg058_A_cell.tiff,cell_1665,20.197508,14.14781,16.635683,16.503136,15.823736,17.15255,17.008463,19.01776,20.143366,17.174002,15.817411,17.970352,20.293737,19.600428,23.223484
reg058_A_cell.tiff,cell_1666,21.15736,17.253246,17.431168,17.382334,18.401405,19.005465,17.270542,20.618095,19.735416,17.876873,15.213895,19.801567,21.076479,18.925415,23.835526
reg058_A_cell.tiff,cell_1667,24.16664,22.3957,21.102354,19.685848,22.087183,22.27984,20.993639,23.48574,23.316298,22.057678,19.948938,23.731636,23.918545,21.850845,26.042542
reg058_A_cell.tiff,cell_1668,21.03444,17.246689,17.63986,17.266945,18.527363,18.986088,17.414585,20.467474,19.69153,17.509642,14.627582,19.599983,20.718943,18.424889,23.481705
reg058_A_cell.tiff,cell_1669,21.88074,17.89128,17.63381,19.475128,19.006636,19.335697,18.549406,20.637903,21.774118,17.846283,17.62737,21.830673,21.806276,20.180124,24.662395
reg058_A_cell.tiff,cell_1670,21.43716,18.59339,17.592802,15.9567375,18.58791,19.613817,17.800463,20.93596,20.090992,18.988127,15.227702,19.754412,20.830288,19.222725,23.761099
reg058_A_cell.tiff,cell_1671,21.435259,18.183754,18.178265,15.866154,19.138508,19.426224,18.352493,21.508553,19.55025,18.85327,15.343783,19.672344,21.534359,18.892101,24.222517
reg058_A_cell.tiff,cell_1672,21.261177,18.146072,17.45946,16.973602,18.24866,19.083628,17.944363,20.427917,20.393694,18.012154,15.453232,20.25038,20.636597,19.574713,23.937725
reg058_A_cell.tiff,cell_1673,25.168856,22.76303,22.638525,19.623722,22.786133,23.091501,22.6311,24.990582,23.82804,23.547634,20.432243,24.73704,24.831629,23.105682,26.98792
reg058_A_cell.tiff,cell_1674,22.028763,18.41285,18.294216,17.399996,19.728739,20.189983,17.995928,21.532545,20.17301,18.985975,15.839305,21.269297,22.285286,19.21829,24.482014
reg058_A_cell.tiff,cell_1675,20.88658,17.910059,18.0084,16.028925,18.140036,18.848902,18.07355,20.68797,19.90843,18.375917,14.160165,19.527285,20.993559,19.47474,24.021547
reg058_A_cell.tiff,cell_1676,24.191889,21.243195,20.894875,18.44538,21.499756,22.165115,21.406296,23.374508,22.557747,21.65847,18.87364,23.236813,23.546633,21.794659,25.900455
reg058_A_cell.tiff,cell_1677,24.954958,23.782616,21.757347,18.796402,23.526495,23.923353,21.157589,25.578949,22.888186,23.527235,20.16037,23.946291,24.68912,21.308546,26.219646
reg058_A_cell.tiff,cell_1678,21.842567,18.647594,18.3224,19.36412,18.762354,19.317734,18.746267,19.83596,21.437506,18.583359,16.246637,20.695433,20.468796,20.235672,23.856071
reg058_A_cell.tiff,cell_1679,20.254839,17.505293,17.729218,16.760687,18.203625,18.953665,17.615858,20.044733,19.514486,17.937332,14.171498,19.011948,20.0749,18.961632,22.972834
reg058_A_cell.tiff,cell_1680,24.981339,22.363129,21.268883,18.875319,22.572311,22.671762,21.97033,24.760902,23.193113,22.43453,19.702608,23.775532,24.143385,22.119265,26.521835
reg058_A_cell.tiff,cell_1681,20.544641,16.141338,16.494995,16.948196,17.181545,18.230556,16.438787,19.49904,18.882187,17.022013,14.500061,19.001608,20.319395,18.166565,23.036684
reg058_A_cell.tiff,cell_1682,20.96681,18.601875,17.636444,16.401384,19.6292,19.882797,17.624622,21.059565,19.73361,18.663206,14.721168,19.558977,21.09892,18.87734,23.63225
reg058_A_cell.tiff,cell_1683,21.085007,16.588226,17.157177,17.64896,17.907125,18.192139,17.596405,18.958836,19.946695,17.247818,15.703339,20.114902,20.354893,19.913473,23.375528
reg058_A_cell.tiff,cell_1684,21.187654,17.337765,17.196907,16.555912,18.41929,18.953054,16.83723,20.049082,19.498547,17.602371,14.494498,20.360691,20.990784,18.337355,23.421219
reg058_A_cell.tiff,cell_1686,24.12519,21.378193,20.010765,18.135988,21.93114,22.362434,19.478031,23.272943,21.464941,21.038298,17.927515,22.028076,23.475025,19.922348,25.09919
reg058_A_cell.tiff,cell_1687,20.996012,18.034943,17.173805,15.585166,18.64715,19.513012,16.965578,21.20047,19.296293,18.598734,14.916736,19.79962,21.232025,17.737843,23.370419
reg058_A_cell.tiff,cell_1688,20.577702,17.710835,17.138361,15.667287,18.160435,19.296713,17.115788,20.615284,19.578157,17.994398,14.719623,19.571512,20.799852,18.753448,23.388832
reg058_A_cell.tiff,cell_1689,21.42163,17.723566,16.472427,14.960834,19.199547,19.39483,17.414076,21.478249,18.86117,18.652012,15.440319,20.276348,22.144947,18.425323,24.219515
reg058_A_cell.tiff,cell_1690,21.883438,19.440725,17.643661,15.892172,20.139486,20.62229,17.874847,22.214354,20.035137,19.884052,15.702841,20.517157,22.043776,18.43895,24.281414
reg058_A_cell.tiff,cell_1691,20.633923,17.880516,16.912483,15.4676075,19.03832,19.30687,16.768639,20.85247,19.825436,18.82827,15.94893,19.605793,21.063305,19.040668,23.720203
reg058_A_cell.tiff,cell_1692,21.212864,17.164484,16.510336,16.444153,18.065062,19.107632,17.092588,20.279634,20.253996,17.769367,15.802416,19.796404,20.942448,18.56824,23.50762
reg058_A_cell.tiff,cell_1693,24.846138,22.600357,21.402082,18.290562,22.741177,23.221424,21.266209,24.648867,22.6404,22.513058,18.741995,23.063356,24.68493,21.051558,26.318228
reg058_A_cell.tiff,cell_1694,25.139757,23.120258,21.932074,19.602554,22.972536,23.27049,21.503124,24.8069,23.582684,22.673508,20.370388,23.665482,24.661304,21.440704,26.511787
reg058_A_cell.tiff,cell_1695,23.832535,21.453156,20.305273,18.165867,21.802343,22.325394,19.702343,23.083784,21.611507,20.879221,17.923944,22.017746,23.2786,20.173283,24.883818
reg058_A_cell.tiff,cell_1696,19.917877,15.78931,15.37801,15.19245,16.905823,18.021772,15.840859,19.24141,18.73783,16.872076,14.168871,19.12546,20.005283,18.21135,22.668093
reg058_A_cell.tiff,cell_1697,21.265694,17.736488,17.050186,15.867228,18.777157,19.090225,17.78684,20.23298,20.320066,18.248053,16.790075,20.625856,21.039988,19.512173,23.791563
reg058_A_cell.tiff,cell_1698,20.665245,16.31863,16.543997,16.565752,17.041885,18.296415,16.412891,19.828566,19.538658,17.560806,14.987129,19.418167,20.215408,18.559967,23.327589
reg058_A_cell.tiff,cell_1699,20.874485,16.1435,16.557104,15.213354,16.991507,18.139816,16.89711,20.453915,19.275043,18.267595,15.143007,19.415096,21.232924,18.950886,23.946363
reg058_A_cell.tiff,cell_1700,21.187565,17.410423,17.002813,17.263912,17.54856,18.887514,17.54175,19.838726,19.93469,18.187784,15.372709,19.701159,20.251835,19.131527,23.451277
reg058_A_cell.tiff,cell_1701,20.57138,17.329891,16.688126,15.585994,17.70401,19.07101,16.553787,20.437422,18.813587,18.11036,13.844183,19.655798,20.3587,18.101818,23.146742
reg058_A_cell.tiff,cell_1702,21.811739,16.874365,17.892347,17.702515,18.51644,19.324018,17.627888,20.940178,19.57422,18.37121,15.448976,19.785112,21.616693,18.605911,23.768702
reg058_A_cell.tiff,cell_1703,21.474537,17.624817,17.182869,14.542175,18.802607,19.057896,17.413593,20.831371,18.675879,19.267027,14.495588,19.783527,21.913296,18.67461,23.968067
reg058_A_cell.tiff,cell_1704,25.038074,22.731155,21.439497,19.680426,22.736898,22.939037,21.69873,24.780396,23.242966,22.31085,20.09529,24.169277,24.835897,21.263815,26.683332
reg058_A_cell.tiff,cell_1705,22.258585,17.321419,18.886686,16.8073,19.767359,19.473495,19.152777,20.955227,20.199425,18.622414,16.834972,21.05274,22.43997,20.074623,24.601065
reg058_A_cell.tiff,cell_1707,21.748196,15.894838,16.535334,17.492102,17.660316,18.811695,16.728518,19.740723,19.436832,16.834515,16.870853,20.405159,21.113462,18.328972,23.82093
reg058_A_cell.tiff,cell_1708,20.412975,16.14982,16.730839,14.921511,17.419281,17.957567,16.863283,19.615227,19.19168,17.603094,14.105611,19.17943,20.406605,18.755203,23.43981
reg058_A_cell.tiff,cell_1709,20.77566,18.689888,16.594877,16.268925,18.867125,19.778654,17.52195,20.92118,20.158731,18.736176,16.461155,20.577974,20.577961,19.685282,23.381092
reg058_A_cell.tiff,cell_1710,20.916973,18.18098,16.677801,15.396075,18.366669,19.583961,17.440887,20.871597,20.162563,19.13383,16.455423,20.02727,20.845652,19.220129,23.802101
reg058_A_cell.tiff,cell_1711,21.132065,18.40143,16.93453,15.913205,19.012651,19.853117,18.00286,20.737371,20.17474,18.58322,15.893126,20.343737,20.721085,19.767864,23.802221
reg058_A_cell.tiff,cell_1712,23.169981,19.652153,19.715937,18.450611,20.776001,21.065132,19.799597,22.189144,21.97838,20.516912,17.212793,21.448044,22.37233,20.733932,24.659723
reg058_A_cell.tiff,cell_1713,24.325346,23.157299,21.823112,19.529388,23.120165,22.952377,21.175638,24.388649,23.351585,22.398344,19.465107,22.796015,24.24572,21.115772,25.70263
reg058_A_cell.tiff,cell_1714,25.509045,23.917645,23.380814,20.755756,23.793325,23.630054,22.837782,25.487795,24.506481,23.50683,20.12055,24.075893,25.158413,22.177147,26.80261
reg058_A_cell.tiff,cell_1715,20.596151,18.803198,15.716244,20.541725,17.472616,19.198135,16.747116,19.588787,20.512375,16.668354,16.679377,20.238247,19.385233,17.398178,22.462395
reg058_A_cell.tiff,cell_1716,21.647684,17.272264,18.26354,17.357086,19.07452,19.292141,18.65551,21.26991,20.50019,18.721241,16.190184,20.65664,21.688498,19.796017,24.339375
reg058_A_cell.tiff,cell_1717,21.512604,16.599058,16.397812,15.367429,17.99819,18.709196,16.907543,20.231829,18.839315,17.908695,14.877822,19.259815,21.26159,18.379126,23.654938
reg058_A_cell.tiff,cell_1718,20.207624,18.719692,15.765308,21.290768,16.816454,18.933527,16.640709,19.226263,20.956621,16.657549,17.294737,20.866608,18.880016,18.938625,22.362558
reg058_A_cell.tiff,cell_1719,21.00014,18.451208,16.999617,14.702657,19.250273,19.656296,16.952887,21.334011,19.222025,19.230978,16.00593,20.26333,21.45753,18.654055,23.866575
reg058_A_cell.tiff,cell_1720,25.731216,24.30528,23.30489,20.95108,24.03808,24.03732,22.999197,25.916065,24.906553,23.268644,21.463531,25.461784,25.698507,22.564236,27.739723
reg058_A_cell.tiff,cell_1721,21.170708,15.45686,16.662348,15.581252,16.738415,18.381357,16.162134,19.518444,18.238024,17.464945,14.828467,19.209433,20.935465,17.462992,23.37528
reg058_A_cell.tiff,cell_1722,22.44023,17.968157,18.353598,19.085957,19.393026,19.2285,19.366861,19.631155,21.630026,18.657583,16.848429,22.210815,21.312805,21.619965,24.352291
reg058_A_cell.tiff,cell_1723,20.923513,18.396124,16.410019,14.209497,19.214441,20.110128,16.661253,21.63761,18.571377,18.730942,15.542094,20.241892,21.393394,17.79827,23.561617
reg058_A_cell.tiff,cell_1724,21.712137,17.828564,17.345583,14.684209,19.030195,19.804327,17.46103,20.945984,19.174732,18.90868,16.37003,20.184877,21.757633,18.066055,23.752565
reg058_A_cell.tiff,cell_1725,21.9122,17.921942,17.42957,14.929893,19.30811,20.071272,17.485033,21.447842,19.15696,18.889462,16.21752,19.913902,22.116488,17.98254,24.242874
reg058_A_cell.tiff,cell_1726,21.09171,18.567875,16.790209,13.418915,18.829008,19.933277,17.583452,21.650108,18.703655,19.022797,15.288737,19.458712,20.971836,18.00055,23.564781
reg058_A_cell.tiff,cell_1727,19.843393,16.126448,16.655201,17.155596,16.584097,17.76007,17.30073,18.911924,19.979895,17.268835,15.337918,19.405926,19.050652,20.017036,22.83862
reg058_A_cell.tiff,cell_1728,20.252548,15.022371,14.88485,14.206289,16.754,17.95285,14.69713,19.13154,17.80326,16.235727,15.698383,19.40773,20.587955,16.669262,22.779732
reg058_A_cell.tiff,cell_1729,21.700962,19.4804,17.98239,15.69529,19.975887,20.409399,18.090712,21.932072,20.037073,19.83109,15.562828,20.193357,21.271034,19.050446,23.904316
reg058_A_cell.tiff,cell_1730,20.653084,16.46565,16.082943,13.864388,17.219507,18.515484,16.34218,20.813875,18.294563,18.288015,14.601646,18.532244,20.684683,17.716175,23.482805
reg058_A_cell.tiff,cell_1731,20.14837,16.56058,16.441298,19.552837,16.926826,17.950724,16.796618,18.817867,19.91753,16.782701,15.55498,20.065744,19.169258,19.105999,22.404066
reg058_A_cell.tiff,cell_1732,20.411171,18.199076,16.577274,14.223119,18.05903,19.807499,16.344574,21.189081,19.13629,18.50625,15.103333,19.666946,20.538132,17.667562,23.015036
reg058_A_cell.tiff,cell_1733,20.450306,16.194445,17.306267,16.941631,17.611284,17.974745,17.827168,19.47185,19.164934,17.341658,14.2861395,20.072237,20.384367,19.238527,23.345472
reg058_A_cell.tiff,cell_1734,22.96162,21.052336,19.984251,18.05586,20.512815,20.975307,19.786304,22.746477,21.954744,20.266241,17.818922,22.064512,22.999355,20.18082,25.143574
reg058_A_cell.tiff,cell_1735,22.028585,17.01459,17.05388,17.078188,17.350779,18.902523,17.92241,20.298567,20.856836,17.899057,17.057482,20.490072,21.180716,20.124357,24.222126
reg058_A_cell.tiff,cell_1736,22.207457,19.901632,18.781265,17.391918,19.486864,19.989714,18.505121,21.452597,20.984434,19.151218,16.743662,21.579308,22.04502,19.525976,24.14567
reg058_A_cell.tiff,cell_1737,21.916088,19.490828,18.319666,15.151525,18.797024,20.41582,18.14826,22.00547,20.191845,19.769884,15.444694,20.097942,21.424873,18.94232,24.059618
reg058_A_cell.tiff,cell_1738,21.3297,16.642574,16.252241,15.347827,17.633192,19.025713,15.928047,19.999107,18.871347,17.540493,15.768679,19.579697,21.277763,17.673594,23.519655
