source_image,spot_id,A sample of Background cells,A sample of B cells,A sample of Macrophages/Monocytes cells,A sample of Adipocytes cells,A sample of Dendritic cells,A sample of T cells,A sample of Granulocytes cells,A sample of NK cells,A sample of Nerves cells,A sample of Plasma cells,A sample of Smooth muscle cells,A sample of Stroma cells,A sample of Tumor cells,A sample of Vasculature/Lymphatics cells,A sample of Other cells
reg055_A_cell.tiff,cell_1722,10.862359,9.528068,5.5036244,0.5614585,26.533484,-0.42763972,12.060483,26.197428,9.2681,4.6560187,1.9455678,3.4739952,8.474818,3.7007737,10.705479
reg055_A_cell.tiff,cell_1723,15.641154,5.9949,11.001395,2.251649,23.13462,-2.9901538,15.399984,21.651396,3.8025892,-2.7048378,8.092709,7.2827954,11.59327,13.049366,14.140154
reg055_A_cell.tiff,cell_1724,6.378086,8.744852,15.809162,-2.229597,30.274866,-1.306863,13.428362,22.865318,8.252395,-3.2694058,9.967948,-1.0222617,5.1846805,8.198924,14.001855
reg055_A_cell.tiff,cell_1725,16.760143,5.932579,9.683801,0.39603576,24.075655,-3.2685251,13.045412,19.78466,3.021973,-3.3083117,7.896959,9.460378,11.845416,9.212948,14.93414
reg055_A_cell.tiff,cell_1726,8.527934,12.665265,10.709535,0.26034486,28.9159,1.8499286,10.902205,25.811039,13.79063,6.5711794,7.897191,1.6941165,9.2625475,7.3684955,9.584184
reg055_A_cell.tiff,cell_1728,17.056564,6.7630763,8.558438,-0.030992491,25.539183,-3.4947412,12.0085745,19.76057,7.5482335,-2.071829,9.707332,10.116733,13.545156,10.952406,14.066052
reg055_A_cell.tiff,cell_1730,11.044362,12.656269,10.425709,-2.3444076,28.352255,3.8129995,15.259231,25.502726,12.052705,5.8328586,3.2479954,2.580836,10.181525,3.6773283,12.725946
reg055_A_cell.tiff,cell_1732,9.739909,5.534798,3.0805955,-1.4330341,28.38329,1.8475486,9.187586,25.649073,12.434355,6.8317885,9.595658,7.5209937,10.009804,2.7744617,8.273813
reg055_A_cell.tiff,cell_1733,11.017042,8.259071,6.345903,-4.6107306,27.371508,0.031932894,10.59516,24.440746,13.556937,4.420935,5.801978,4.6445203,10.066045,3.7533984,11.037994
reg055_A_cell.tiff,cell_1734,9.440583,9.808745,4.954864,-1.1410033,28.884983,3.833399,11.854998,26.313961,10.959458,7.1519995,6.2769437,5.626852,8.666436,2.233844,8.516628
reg055_A_cell.tiff,cell_1735,17.272097,4.4827046,11.233701,0.39846003,22.302666,-6.799141,10.847188,15.246856,4.7697635,-5.8547344,12.424297,10.445596,17.835308,9.667557,15.050463
reg055_A_cell.tiff,cell_1736,9.306921,9.16077,8.853869,-3.79274,28.378408,1.6627332,12.0766115,24.76085,12.094831,5.3016376,6.1585956,3.5421216,9.986628,4.5539165,10.8988495
reg055_A_cell.tiff,cell_1737,16.988907,6.656258,12.645398,-1.1464366,23.746239,-3.7283564,9.733417,16.936163,8.991081,-3.9833922,15.2123165,8.554927,17.111652,12.935113,12.951398
reg055_A_cell.tiff,cell_1738,9.11172,10.571389,5.6256933,-2.6070993,29.684444,2.7007766,10.792056,26.155245,11.725223,6.481506,7.365083,3.394899,8.100297,2.404932,9.017946
reg055_A_cell.tiff,cell_1739,12.278198,4.12455,11.52941,0.5380519,26.522404,-2.8606315,12.049017,18.550583,4.326958,-4.327303,12.864364,10.11811,10.261228,12.615855,15.146486
reg055_A_cell.tiff,cell_1740,9.366025,12.509694,12.427884,0.035125963,29.56754,1.3045099,12.616391,26.051113,13.539272,5.892224,8.287608,2.0694633,10.433237,10.021406,11.264284
reg055_A_cell.tiff,cell_1741,11.034209,-1.7599032,6.1334896,-0.90459174,20.055391,-9.816798,6.5286036,12.762012,-1.7851458,-8.280662,13.539371,8.781969,10.201614,12.341204,9.769896
reg055_A_cell.tiff,cell_1742,13.853576,7.162962,10.202017,-0.26156026,27.058952,0.003823958,13.563305,21.098444,8.6706085,1.5145255,12.052174,9.315882,11.266796,10.745886,13.385242
reg055_A_cell.tiff,cell_1743,7.2999015,11.394941,10.637624,-1.2093726,29.585691,0.037591796,11.337436,23.354778,11.557743,3.8227668,7.6666117,2.0561628,9.973294,8.6006565,10.671557
reg055_A_cell.tiff,cell_1744,8.830906,10.761166,12.015156,-0.5536536,29.644756,0.59300625,11.996722,24.170858,12.115181,4.7229023,8.244694,2.4945042,10.9442005,9.453901,11.841638
reg055_A_cell.tiff,cell_1746,6.4800525,7.2533674,4.016014,-5.8820295,27.935038,0.5729959,8.574175,26.224075,11.406203,7.354893,4.06963,4.315583,7.5492544,2.4795277,7.975041
reg055_A_cell.tiff,cell_1747,11.135217,1.5302327,5.68791,-2.5617929,23.635818,-3.6468012,6.4381595,18.419088,5.4455204,-0.99715286,11.965906,9.414543,7.0526037,9.552989,8.42097
reg055_A_cell.tiff,cell_1748,9.718008,13.390064,7.777184,-4.614912,27.276794,3.5965064,12.621218,27.540257,13.65088,7.926961,7.743216,3.1087613,9.515837,6.705048,7.272502
reg055_A_cell.tiff,cell_1749,17.950106,0.11353542,15.769883,2.998712,20.834757,1.4399865,11.9566,22.672428,8.249802,-2.6594253,11.106243,10.393858,12.637463,5.724493,13.968819
reg055_A_cell.tiff,cell_1750,15.421453,-0.6399857,6.596058,-1.9271619,21.23356,-6.9659953,5.2150893,13.561822,2.9304166,-5.4346447,13.672008,12.399831,13.598737,7.4765463,11.192472
reg055_A_cell.tiff,cell_1751,5.2618947,8.697924,5.5004816,-6.9069924,27.498892,0.38445574,7.644609,24.205526,11.852878,6.3495016,4.757254,1.9550458,7.0211043,3.3244183,6.426443
reg055_A_cell.tiff,cell_1752,14.140816,1.8712623,10.573905,-1.3084131,21.321962,-0.59704524,7.3627925,18.675234,3.8374214,-4.5254245,15.452032,10.277968,11.33781,6.823866,9.89386
reg055_A_cell.tiff,cell_1753,6.4625835,5.7968745,4.835601,-6.7260222,28.540731,-1.0449849,8.577626,23.192936,11.966687,6.008956,6.4565153,4.7373123,8.616477,3.7756743,9.843413
reg055_A_cell.tiff,cell_1754,11.901656,1.8403894,12.136006,-1.792049,20.472885,-2.0764709,7.1223707,17.417078,4.2723465,-5.323893,14.895411,5.9048033,6.2513723,3.090638,8.542022
reg055_A_cell.tiff,cell_1755,16.066525,6.746751,12.09403,-0.9686601,24.97034,0.38046002,10.967982,18.565376,8.096534,-0.88154924,14.999468,10.459321,12.507189,9.578407,11.782332
reg055_A_cell.tiff,cell_1756,10.4960785,-1.8943186,13.926122,-1.7861959,19.388453,-2.9547079,6.8190203,15.744888,2.7049005,-8.780064,13.803777,5.44609,8.218932,3.212604,10.850043
reg055_A_cell.tiff,cell_1757,8.801352,8.594458,8.435199,-2.234343,27.701792,-1.21177,11.64298,19.324835,5.073839,-0.8648481,9.882436,5.5975337,9.533291,10.557632,10.680428
reg055_A_cell.tiff,cell_1758,8.44404,7.1461186,8.962157,-2.1836698,27.585028,-0.35186732,11.631749,21.460857,7.1028905,0.7741081,9.131885,4.753915,8.583,7.3026967,11.735731
reg055_A_cell.tiff,cell_1759,8.893763,8.969439,10.626574,0.46503714,29.388231,1.8104638,13.255335,28.60787,11.877692,3.7418895,5.941013,4.118868,9.512592,5.510039,12.1175585
reg055_A_cell.tiff,cell_1760,9.663761,4.774074,3.4322267,-5.276928,22.694841,-7.5391903,8.794154,17.044214,2.0611048,-4.686502,3.9327033,3.342612,6.3186283,8.210632,14.061235
reg055_A_cell.tiff,cell_1761,8.856046,5.191384,8.995254,-1.8313401,26.646454,-4.6274567,12.0743475,18.518581,4.5368633,-3.272665,4.3063927,4.875671,8.15977,8.873931,16.509874
reg055_A_cell.tiff,cell_1762,9.304339,6.5651426,10.317429,-1.1180273,26.674942,1.0376948,12.105195,20.478226,4.034285,-1.4661665,8.194939,6.1030736,7.462399,5.4185476,10.586442
reg055_A_cell.tiff,cell_1763,9.414275,9.560844,10.9177685,2.1570415,28.092009,2.4236298,14.022901,26.935389,11.281954,4.7926135,9.407598,5.479141,10.38858,6.7835765,10.372009
reg055_A_cell.tiff,cell_1764,9.09496,7.0363665,10.676068,1.9719107,30.01605,0.5686922,10.6619625,23.243904,9.549725,3.3970215,10.351853,5.5361047,10.497171,8.906051,12.42335
reg055_A_cell.tiff,cell_1765,7.792041,7.14799,9.867791,-2.4757984,25.877432,2.8091223,10.973971,18.875809,11.863967,4.2780895,10.784805,5.5797806,5.143606,13.915036,8.613801
reg055_A_cell.tiff,cell_1766,10.867145,6.6775365,14.586587,-0.22341324,25.864754,-0.16884978,14.865203,18.663748,3.8118799,-2.9783456,7.286808,4.584193,8.539585,7.4124484,15.389907
reg055_A_cell.tiff,cell_1767,15.279211,7.241861,11.632685,0.15482958,23.016436,4.3234143,10.768392,20.519863,17.892494,5.218256,16.53803,8.748437,10.150453,13.446276,6.827576
reg055_A_cell.tiff,cell_1768,10.8637,8.953389,17.136152,0.32348162,27.701557,5.4275813,17.025915,19.837633,7.494932,0.00920672,8.971527,5.3314686,7.553844,6.8696218,14.615209
reg055_A_cell.tiff,cell_1769,11.747951,8.944317,17.054703,1.3499657,28.84669,5.664254,17.2279,21.575397,8.756112,-0.7527994,9.277498,6.516013,9.259312,8.131365,15.641303
reg055_A_cell.tiff,cell_1770,12.187993,7.4662704,17.503216,2.0828135,25.865597,4.407243,16.357958,19.931152,8.499229,-1.6110824,10.2051525,7.5272465,8.695551,9.224658,15.361775
reg055_A_cell.tiff,cell_1771,13.973432,2.9393253,10.437506,1.3825681,22.104246,-5.609328,9.881155,19.365648,4.564085,-0.9166126,10.25352,9.143146,14.083019,8.401215,13.058234
reg055_A_cell.tiff,cell_1772,8.718369,8.269757,11.174063,0.576226,29.03028,0.40149525,14.835114,26.547335,8.253172,1.826756,7.3130174,5.1697297,10.256026,8.174164,13.006252
reg055_A_cell.tiff,cell_1773,10.483812,7.89133,21.962494,4.6952076,19.909744,1.6000737,19.386738,17.55091,6.547116,-7.2642574,3.7296064,0.11849211,6.6706963,4.2525597,15.669615
reg055_A_cell.tiff,cell_1774,12.671692,9.532567,14.717817,4.310696,28.623438,2.7716177,17.032675,26.993563,13.060296,3.4563026,6.2752914,4.701979,12.681465,9.401821,14.613949
reg055_A_cell.tiff,cell_1775,14.683906,7.9337234,19.638842,4.294992,22.494705,0.66055584,20.176298,22.795013,7.029736,-2.8823688,4.7158656,2.7913363,12.707111,8.128589,14.581707
reg055_A_cell.tiff,cell_1776,14.4479475,8.856154,21.107197,8.014846,22.47286,3.239641,20.781387,23.054443,6.475636,-1.8218334,4.454573,2.7617228,9.091168,7.2438207,14.626469
reg055_A_cell.tiff,cell_1777,12.972873,8.209011,20.851444,7.178921,22.578075,2.1372309,20.10701,22.258078,5.5042143,-4.2713466,4.375329,2.7224305,11.011579,8.768673,14.451136
reg055_A_cell.tiff,cell_1778,13.656118,7.295475,19.759106,4.783583,21.499159,1.4492769,18.694338,19.998558,5.6757216,-4.2338142,5.5874057,2.1290512,11.052115,4.980902,13.168537
reg055_A_cell.tiff,cell_1781,20.508955,-1.3057026,22.982063,2.9559124,18.776682,7.2114506,18.326942,16.222664,23.901114,4.4053845,5.3381376,13.428277,14.123428,5.338523,20.913204
reg055_A_cell.tiff,cell_1782,24.602541,-1.3281977,17.384272,2.8260064,20.417906,7.167936,17.488394,19.157906,26.741344,5.547621,8.364207,19.486698,18.175705,4.1116533,18.434462
reg055_A_cell.tiff,cell_1783,20.250914,-2.6836662,17.184734,-0.27724758,16.817053,2.62721,10.813073,14.785121,26.682533,2.051053,11.2901,14.429218,15.180714,4.9741464,16.636324
reg055_A_cell.tiff,cell_1784,15.482956,3.4060917,28.796165,11.544028,21.237198,3.419359,24.351992,21.559044,4.6981697,-7.498832,4.6858616,2.982197,7.930051,10.193233,15.826508
reg055_A_cell.tiff,cell_1785,20.954206,3.4292676,16.613499,9.016182,19.07355,1.9955457,16.103561,19.480799,7.083038,-1.3109099,9.476897,10.030062,12.901405,5.1030135,11.94166
reg055_A_cell.tiff,cell_1786,17.356659,4.450237,20.426636,7.8810925,20.664553,2.9891162,17.65364,19.140205,5.4441323,-3.1108027,7.7618318,6.2534256,9.303585,5.7011557,11.856142
reg055_A_cell.tiff,cell_1787,20.013058,3.6328278,18.054907,8.64325,19.911419,1.5999926,17.117638,20.051682,6.1573977,-0.8350787,7.359667,8.334156,12.353699,6.2346163,12.797029
reg055_A_cell.tiff,cell_1788,18.157646,3.5995803,12.479615,0.2133887,21.382595,1.7755916,14.570835,17.688042,18.917624,7.5144715,9.038083,10.85216,12.201907,6.745391,13.129887
reg055_A_cell.tiff,cell_1790,14.5468855,2.2738397,8.755713,-2.2017643,20.228922,-1.4380811,12.4445305,22.72337,11.128373,5.5642533,4.2901845,7.351061,10.908899,4.103912,7.954118
reg055_A_cell.tiff,cell_1791,17.122368,3.5780723,18.910376,5.569977,20.248753,5.633898,14.285033,20.028856,10.67542,0.8414252,10.430121,10.938118,6.954783,5.0317826,12.739038
reg055_A_cell.tiff,cell_1792,13.1383,6.404547,7.6458926,0.36057332,25.812849,-0.05099218,12.01728,23.514006,11.856502,8.007682,8.360297,10.011636,11.7500305,10.23516,9.981133
reg055_A_cell.tiff,cell_1793,19.495,3.2168612,13.65758,6.8027787,16.908432,3.9290693,11.074914,19.13563,11.736419,3.1695886,8.02383,12.075126,8.938436,2.9866416,11.34809
reg055_A_cell.tiff,cell_1794,18.464127,4.273399,13.431249,3.5617342,21.7952,-1.3149289,14.188368,22.249731,8.894111,-0.1778087,13.362465,7.4430857,11.869438,5.576123,8.732405
reg055_A_cell.tiff,cell_1795,22.861092,3.8794193,22.35322,10.477047,23.662012,4.706996,21.667212,24.441479,7.906064,3.278986,9.556233,13.703709,16.801836,8.604279,20.112951
reg055_A_cell.tiff,cell_1796,15.67277,1.0501678,6.939674,-2.7807758,21.06012,-7.6045823,9.652799,20.591038,8.960253,3.5667067,7.486369,10.598595,14.9716,8.315922,10.323744
reg055_A_cell.tiff,cell_1797,18.702288,3.3782861,10.480108,4.766872,21.875935,-3.0384557,13.937181,21.66966,4.8758097,0.41006646,9.957531,9.699153,12.763306,7.913298,10.647125
reg055_A_cell.tiff,cell_1798,9.157255,15.575874,5.941509,-4.4370136,27.48757,4.0692873,13.528985,25.047592,12.748247,8.513199,4.382205,2.184761,8.171554,4.8403893,7.4380503
reg055_A_cell.tiff,cell_1800,7.6348248,14.011711,11.818304,-3.495742,29.938705,0.6395372,14.563957,21.153395,10.2146845,3.5378177,3.442488,0.4856639,9.178389,2.8351095,13.000807
reg055_A_cell.tiff,cell_1801,8.654148,13.678353,11.814878,-0.29224238,29.417625,1.4720453,16.133,25.289469,9.883931,3.4084995,2.8120575,1.7116683,9.131906,3.8355403,13.741584
reg055_A_cell.tiff,cell_1802,8.045312,9.033627,13.397531,0.26326326,26.576761,4.231525,14.621565,24.151102,13.193863,8.442554,10.638497,4.875267,8.955796,4.988264,9.14225
reg055_A_cell.tiff,cell_1803,6.588759,12.986879,11.731904,-2.287287,30.780605,2.0487256,16.732527,24.597256,9.449779,3.9657693,4.66769,1.9526652,9.453771,4.933921,12.99348
reg055_A_cell.tiff,cell_1804,14.178233,0.050298054,6.075099,-3.0845275,22.517218,-0.0912689,8.341372,18.501677,10.631658,-0.20414084,10.017452,10.625046,7.518127,0.23646784,11.531871
reg055_A_cell.tiff,cell_1805,7.6363964,7.9663773,15.425854,1.6720457,27.953276,4.410801,15.331265,21.923386,12.824254,6.636352,9.925897,5.1285295,9.32971,5.739883,11.508985
reg055_A_cell.tiff,cell_1806,6.3283896,14.4415,14.344547,-1.7717355,29.39544,4.6365147,19.13531,29.561447,10.628463,7.3030453,4.668271,-1.3769606,5.516082,4.7924514,12.651744
reg055_A_cell.tiff,cell_1807,6.491327,9.1985445,14.024687,2.6606646,26.942404,3.9500902,13.055254,21.904173,11.612741,4.7878904,9.671651,4.1623526,7.8804536,7.655636,8.484854
reg055_A_cell.tiff,cell_1808,10.311668,9.708811,15.022205,5.7997975,27.028563,5.78162,16.739124,26.174835,14.735933,6.857437,8.447135,5.2628613,9.578508,6.557991,11.317224
reg055_A_cell.tiff,cell_1809,15.550298,2.955162,4.5174756,-3.0817015,29.751797,-0.09325151,11.500202,27.240496,14.325645,4.6639466,8.270964,12.803008,13.743808,6.7571883,11.424183
reg055_A_cell.tiff,cell_1810,7.3358054,7.096265,8.058872,-3.0085368,25.429247,-0.2357565,9.699935,20.398985,12.001172,4.131605,10.383371,3.224751,7.605802,2.6135595,7.334002
reg055_A_cell.tiff,cell_1811,8.486348,9.534608,11.774612,1.1819575,25.802736,0.8429331,12.366375,20.710821,10.210289,2.7967262,8.488425,0.6899927,9.858696,8.577832,7.7569294
reg055_A_cell.tiff,cell_1812,3.3188725,10.791862,9.8336935,-0.4244967,27.983923,1.401262,12.404398,24.586468,9.008508,3.5719392,6.868563,-1.5774347,7.8050585,5.6310644,7.595294
reg055_A_cell.tiff,cell_1813,5.3798265,13.26244,10.56177,-3.740119,29.317217,5.763111,14.313567,30.508541,9.206279,7.364037,8.047157,1.4097601,5.293886,4.486126,9.63622
reg055_A_cell.tiff,cell_1814,11.503744,9.147946,12.618382,1.5401664,26.544157,-1.1273607,15.082415,25.753622,9.785801,3.179727,7.091565,2.984374,11.8039665,10.327665,9.465749
reg055_A_cell.tiff,cell_1815,8.548197,9.593233,13.121657,0.32582948,26.04115,-0.9116008,15.244918,22.775707,8.125286,2.5724163,7.432728,2.3538215,11.058986,10.172729,9.162462
reg055_A_cell.tiff,cell_1816,10.97914,12.827544,13.515279,4.53086,29.156643,4.5494556,15.971645,27.70093,12.820478,7.699489,7.2321496,3.556791,9.966389,9.036338,9.115961
reg055_A_cell.tiff,cell_1817,11.437963,12.827908,12.961341,3.414207,30.146955,3.7694483,15.796201,26.896944,12.900048,6.0514235,7.5143185,3.3992975,11.177998,9.5667095,9.582865
reg055_A_cell.tiff,cell_1818,8.772041,3.7043447,9.368346,-2.571137,23.945608,-4.0237126,11.641529,23.139933,9.537398,1.820571,5.7250657,2.714384,9.960243,7.827649,9.5942
reg055_A_cell.tiff,cell_1819,7.003658,4.1014824,3.0848513,-6.1525016,25.448917,-0.09689852,5.7847557,21.53428,11.224952,6.41594,10.540481,8.38815,9.344584,3.2183168,6.4290004
reg055_A_cell.tiff,cell_1820,9.728838,4.5508847,5.753427,-3.3985174,28.460522,-1.9449366,10.139415,25.641531,10.170163,2.240027,4.063018,5.046714,10.471683,5.9274707,10.149763
reg055_A_cell.tiff,cell_1821,9.000398,4.786392,8.440979,-3.4958055,21.426834,-5.4001107,11.010417,20.75653,8.100445,-1.3909914,9.661617,2.8089678,10.469013,7.59894,7.257788
reg055_A_cell.tiff,cell_1822,6.7503557,12.422787,10.571667,1.6333998,29.971329,1.4636519,12.770794,26.571127,10.983973,3.6165967,6.76742,1.2904238,9.83269,7.539466,8.26351
reg055_A_cell.tiff,cell_1823,8.53855,5.446928,3.774781,-8.20718,28.811848,-0.45737076,8.495393,18.353786,12.336693,3.5040407,12.795753,8.151649,15.337407,9.155298,10.066742
reg055_A_cell.tiff,cell_1824,18.785475,7.68235,13.311004,1.0937537,26.06054,-2.359445,12.847733,17.069164,8.455417,-4.004987,11.079031,10.424088,16.362856,10.2309,17.987509
reg055_A_cell.tiff,cell_1825,6.839926,8.801333,2.7672384,-2.8994906,27.521439,1.5749506,8.149256,26.322609,9.215648,6.93295,5.62969,3.5595863,5.8155804,0.1637218,6.6260247
reg055_A_cell.tiff,cell_1826,13.518873,6.9431033,15.750088,-2.8159378,26.76536,-3.6146524,11.861175,21.386658,9.765144,-4.4816732,11.626329,4.1864986,13.779832,7.0096116,15.129509
reg055_A_cell.tiff,cell_1827,9.046787,14.605164,13.0605,-0.70637894,27.335096,6.2174745,14.912648,27.395931,13.244861,7.4350114,6.6695457,2.048446,8.135101,7.738222,10.838651
reg055_A_cell.tiff,cell_1828,20.80044,4.854776,20.527431,6.61376,20.258087,5.763534,16.141973,23.48321,14.185807,3.3081284,16.451525,12.608193,12.735156,11.144365,17.75129
reg055_A_cell.tiff,cell_1829,17.74028,1.5834163,15.464074,3.1484401,21.844673,-3.4730363,11.373594,21.584805,7.720209,-4.4922123,10.404619,7.9206643,15.767541,8.030874,16.862001
reg055_A_cell.tiff,cell_1830,8.5253525,4.4013286,1.9607801,-2.6103086,28.04956,0.7997519,10.419546,27.18915,11.516334,7.7348833,7.7915335,7.9067307,10.934527,4.1282883,6.8505306
reg055_A_cell.tiff,cell_1831,17.824406,3.1363263,19.795578,5.6461153,19.287987,7.191688,15.887686,24.978088,9.204968,1.0935091,12.371944,11.286492,10.0270195,7.472553,13.8427
reg055_A_cell.tiff,cell_1832,9.100382,15.115768,10.54271,-1.6561987,26.348978,4.853048,13.518265,26.272528,15.217865,9.220432,10.292545,3.1592348,7.9977026,11.473436,8.370148
reg055_A_cell.tiff,cell_1833,8.772922,12.7573805,12.07622,3.0458999,30.629637,3.6831641,15.612285,29.543934,11.621536,4.5849514,5.686063,3.1329784,9.905654,7.6825066,12.397095
reg055_A_cell.tiff,cell_1834,9.886339,8.096284,11.420476,5.2629952,26.215326,2.026862,13.784005,27.424473,9.584157,3.137098,8.578816,6.327287,9.090044,8.666941,11.903153
reg055_A_cell.tiff,cell_1835,3.8757577,5.1471906,1.0364444,-4.69196,26.682795,-0.44902253,7.2103567,24.87027,8.985005,5.0903096,7.2021146,4.5257497,8.774201,2.1752386,5.4434195
reg055_A_cell.tiff,cell_1839,11.333941,8.926591,10.51041,4.3828716,25.931032,2.538491,13.412421,28.480902,9.877865,3.5889673,9.385553,5.601506,10.190475,8.463522,8.87568
reg055_A_cell.tiff,cell_1841,9.828307,7.8379216,11.858495,2.3715544,28.206083,1.4395932,13.943144,26.19245,10.972915,3.5814254,9.642571,5.993946,11.01345,9.469213,11.421674
reg055_A_cell.tiff,cell_1842,13.761349,12.081612,14.629398,5.0163407,29.589565,2.3253303,17.658697,27.398094,10.328315,2.5116987,6.9669952,5.4701,13.607286,11.015819,13.836224
reg055_A_cell.tiff,cell_1843,13.052452,10.503091,11.061148,6.999344,27.687687,4.434654,16.013893,30.88368,12.083149,4.321624,6.946287,6.2724,12.199313,8.214997,10.529905
reg055_A_cell.tiff,cell_1844,10.5420685,4.9100347,19.418653,2.8628018,21.400902,4.3285356,17.187672,18.933542,6.0557265,-6.9153175,5.0354333,2.211148,8.1543255,3.221527,12.789852
reg055_A_cell.tiff,cell_1845,4.2599998,8.165499,7.5703263,-3.7288237,26.399212,-0.3705352,10.633437,26.111969,6.5592093,0.97488344,2.6451344,2.1939998,6.364185,3.3955297,8.478998
reg055_A_cell.tiff,cell_1846,11.394601,13.732596,12.797333,5.7377033,28.931658,3.3653646,16.302208,30.303938,10.3697195,3.8137863,5.670547,2.9448652,10.903395,8.900127,11.690743
reg055_A_cell.tiff,cell_1847,11.58282,11.667552,11.896272,4.266506,28.175705,2.3577814,14.977534,28.133686,9.835364,3.2365012,5.175698,4.124081,11.832173,10.7167425,11.255642
reg055_A_cell.tiff,cell_1848,11.290649,6.933732,22.525007,2.8632684,20.73845,3.6035023,18.648956,17.018581,7.424372,-7.540992,1.4814895,-1.2890253,7.8141074,1.0671647,14.189357
reg055_A_cell.tiff,cell_1849,5.1552825,6.5647593,5.8403015,-4.309768,23.77535,-2.4735775,8.549226,25.938425,5.2380714,0.56156236,-1.4465452,0.8402986,6.1206903,2.91052,7.001766
reg055_A_cell.tiff,cell_1850,9.4426775,12.428006,10.124307,4.268058,28.577183,4.145442,15.239751,29.951307,10.919637,5.1748905,6.552779,3.6334794,10.042065,8.553748,9.964994
reg055_A_cell.tiff,cell_1851,8.557851,5.1993566,7.751327,-2.365546,24.157265,-3.1276052,10.254637,23.836176,7.682805,0.7813731,4.934359,3.2851727,9.577285,4.7945395,9.114722
reg055_A_cell.tiff,cell_1852,12.42299,9.732894,13.085112,3.3262167,28.722721,3.993568,15.18465,23.623848,11.722585,3.1785176,7.6241894,7.0057287,14.989929,7.4672413,14.149201
reg055_A_cell.tiff,cell_1853,8.504709,7.0579367,21.022667,2.3999414,18.627865,3.594969,17.35291,16.107653,4.6913843,-9.304911,3.5226479,-2.3755317,8.273063,-0.44003794,13.071302
reg055_A_cell.tiff,cell_1854,14.706908,4.5045586,13.135445,-1.4801944,19.278006,-1.7594757,10.940805,19.629023,11.122755,1.2790476,3.4992077,5.735517,12.752093,7.071825,10.6157675
reg055_A_cell.tiff,cell_1855,12.7855425,5.510331,9.141533,-0.42173752,21.04131,-2.7623675,9.627367,21.57541,7.483257,0.019033097,4.8992586,4.5781507,10.649001,7.790112,8.483953
reg055_A_cell.tiff,cell_1856,8.341762,9.516456,10.367629,1.399254,27.90876,0.7971747,12.898775,27.478949,9.752193,4.6608043,5.2004066,2.6962225,8.523087,6.188906,12.059731
reg055_A_cell.tiff,cell_1857,9.718027,4.523121,6.9990344,-3.457473,22.676516,-4.8276725,8.676166,25.322765,5.2211576,-3.406765,-0.8294031,2.6440926,8.5244,1.2398564,10.303264
reg055_A_cell.tiff,cell_1858,16.370663,8.525614,16.06029,7.8535953,24.8677,2.970537,17.508135,24.312237,10.437582,-1.4551222,6.2019916,6.525902,16.066923,10.148899,15.375455
reg055_A_cell.tiff,cell_1859,14.072587,9.438416,19.031904,6.1483493,23.220379,3.4765363,20.01432,22.699472,7.4047303,-3.6348653,5.010705,2.2500684,12.988946,8.229673,13.858559
reg055_A_cell.tiff,cell_1864,20.529634,-2.8658519,15.260504,-2.0609362,19.265974,0.6999097,12.549431,16.782259,20.768148,1.6625245,8.645164,12.440449,13.396944,2.1803782,14.471693
reg055_A_cell.tiff,cell_1865,15.040716,2.574891,13.014842,-1.7929798,16.742949,3.1210911,15.831844,21.804064,14.920904,3.9727232,0.4099814,5.546906,9.271404,3.913762,10.407021
reg055_A_cell.tiff,cell_1866,12.757104,10.024175,11.3467,0.2736438,25.999487,2.1454642,16.025274,26.489292,12.577247,5.855961,5.8205156,5.562145,9.863077,5.421457,10.277551
reg055_A_cell.tiff,cell_1867,17.18371,16.294798,20.252592,0.9536615,27.08694,5.94478,27.694298,27.318027,13.675971,10.260391,3.8879685,3.8334923,11.0778265,10.858978,18.803963
reg055_A_cell.tiff,cell_1868,12.761125,-0.21251652,2.450419,-6.066748,19.581417,-3.2528877,4.9862576,15.314382,5.5735865,1.1206989,7.9015045,10.94398,10.048859,-1.120651,9.673246
reg055_A_cell.tiff,cell_1869,5.3278766,13.169886,11.603689,-1.8230362,29.15004,3.2130682,15.419655,25.0746,8.339765,6.2744384,4.4533005,1.3093693,6.4897885,6.1658807,11.219831
reg055_A_cell.tiff,cell_1870,6.4150434,12.36351,12.40738,-1.6331403,26.473635,2.7834125,17.341982,24.51724,8.844284,5.0615478,5.74766,2.1676977,7.110183,7.160264,9.923158
reg055_A_cell.tiff,cell_1871,9.533,7.608678,9.426357,0.20085132,26.844715,1.8037363,14.587615,27.273092,12.066435,6.3335404,6.6402683,3.5855634,8.564614,5.8847327,9.399243
reg055_A_cell.tiff,cell_1872,5.5407815,10.2434845,7.834682,-2.1501467,26.830221,1.9948945,10.391272,26.983814,10.032776,2.5632539,2.5617762,1.3055156,6.1063,3.600101,9.154887
reg055_A_cell.tiff,cell_1873,-2.773476,7.498372,9.3317175,-5.9053473,27.052855,-2.1497774,7.8717375,23.96258,3.6500595,-3.619701,4.500451,-6.508518,-1.8819823,1.1630466,7.823738
reg055_A_cell.tiff,cell_1874,6.8500657,9.869218,11.298124,-2.198446,24.86654,1.799536,13.311574,25.978928,9.18329,4.146111,3.882817,2.4575028,7.2318783,6.6453133,8.31284
reg055_A_cell.tiff,cell_1875,8.242644,10.139398,13.289606,-0.8063795,26.591648,1.932628,15.295376,24.479273,8.714379,3.2205145,6.681393,4.3631654,9.094074,7.713054,11.279862
